Name,Price,Score,Rating,Reviews,Address,Link,Latitude,Longitude
Facade Hotel Amsterdam,1748,7.3,Good,3019,"Oudezijds Voorburgwal 44, Amsterdam City Centre, 1012 GE Amsterdam, Netherlands",https://www.booking.com/hotel/nl/vijaya.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=268&sr_order=popularity&srpvid=d38b09166b5f00c7&srepoch=1710292655&all_sr_blocks=1000909_348408841_0_0_0&highlighted_blocks=1000909_348408841_0_0_0&matching_block_id=1000909_348408841_0_0_0&sr_pri_blocks=1000909_348408841_0_0_0__147200&from=searchresults#hotelTmpl,52.37501839999999,4.8991929
The Lancaster Hotel Amsterdam,556,7.9,Good,3779,"Plantage Middenlaan 48, Amsterdam City Centre, 1018 DH Amsterdam, Netherlands",https://www.booking.com/hotel/nl/the-lancaster-hotel-amsterdam.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=127&sr_order=popularity&srpvid=66eb091541510037&srepoch=1710292653&all_sr_blocks=1044436_95128818_2_2_0&highlighted_blocks=1044436_95128818_2_2_0&matching_block_id=1044436_95128818_2_2_0&sr_pri_blocks=1044436_95128818_2_2_0__45810&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.3657923,4.912828
YOTEL Amsterdam,376,8.1,Very Good,8295,"Asterweg 33, Amsterdam Noord, 1031 HM Amsterdam, Netherlands",https://www.booking.com/hotel/nl/yotel-amsterdam.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=224&sr_order=popularity&srpvid=164a0916330500a4&srepoch=1710292654&all_sr_blocks=554265601_204787205_2_2_0&highlighted_blocks=554265601_204787205_2_2_0&matching_block_id=554265601_204787205_2_2_0&sr_pri_blocks=554265601_204787205_2_2_0__34425&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.3917037,4.9022688
Quentin England Hotel,352,6.3,Pleasant,1442,"Roemer Visscherstraat 30, Oud-West, 1054 EZ Amsterdam, Netherlands",https://www.booking.com/hotel/nl/qengland.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=244&sr_order=popularity&srpvid=03ce0916535f006e&srepoch=1710292654&all_sr_blocks=1090902_95129672_0_2_0&highlighted_blocks=1090902_95129672_0_2_0&matching_block_id=1090902_95129672_0_2_0&sr_pri_blocks=1090902_95129672_0_2_0__32220&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.3615606,4.8770124
ibis Styles Amsterdam Central Station,531,7.8,Good,4014,"Martelaarsgracht 10, Amsterdam City Centre, 1012 TP Amsterdam, Netherlands",https://www.booking.com/hotel/nl/ibis-styles-amsterdam-central-station.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=29&sr_order=popularity&srpvid=df130915f9210030&srepoch=1710292653&all_sr_blocks=1114615_116596559_2_2_0&highlighted_blocks=1114615_116596559_2_2_0&matching_block_id=1114615_116596559_2_2_0&sr_pri_blocks=1114615_116596559_2_2_0__48600&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.37814299999999,4.896431499999999
citizenM Amsterdam South,566,8.6,Fabulous,3996,"Prinses Irenestraat 30, Zuideramstel, 1077 WX Amsterdam, Netherlands",https://www.booking.com/hotel/nl/citizenm-amsterdam-city.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=90&sr_order=popularity&srpvid=4e63091592010048&srepoch=1710292653&all_sr_blocks=2626301_373170498_2_2_0&highlighted_blocks=2626301_373170498_2_2_0&matching_block_id=2626301_373170498_2_2_0&sr_pri_blocks=2626301_373170498_2_2_0__51800&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.3419421,4.8758783
ClinkNOORD Hostel,415,8.0,Very Good,14249,"Badhuiskade 3, 1031 KV Amsterdam, Amsterdam Noord, 1031 CL Amsterdam, Netherlands",https://www.booking.com/hotel/nl/clinknoord.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=157&sr_order=popularity&srpvid=d04d091577b7008c&srepoch=1710292653&all_sr_blocks=132464809_93250478_0_2_0&highlighted_blocks=132464809_93250478_0_2_0&matching_block_id=132464809_93250478_0_2_0&sr_pri_blocks=132464809_93250478_0_2_0__37962&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.3842313,4.903703
Boutique Hotel Notting Hill,588,8.7,Fabulous,3198,"Westeinde 26, Amsterdam City Centre, 1017 ZP Amsterdam, Netherlands",https://www.booking.com/hotel/nl/notting-hill.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=293&sr_order=popularity&srpvid=a66e0916941e008a&srepoch=1710292655&all_sr_blocks=28136908_93723061_0_2_0&highlighted_blocks=28136908_93723061_0_2_0&matching_block_id=28136908_93723061_0_2_0&sr_pri_blocks=28136908_93723061_0_2_0__53800&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.3583958,4.8987243
Mövenpick Hotel Amsterdam City Centre,506,8.2,Very Good,4774,"Piet Heinkade 11, Zeeburg, 1019 BR Amsterdam, Netherlands",https://www.booking.com/hotel/nl/moevenpick-amsterdam-city-centre.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=84&sr_order=popularity&srpvid=4e63091592010048&srepoch=1710292653&all_sr_blocks=1152443_95134274_2_2_0&highlighted_blocks=1152443_95134274_2_2_0&matching_block_id=1152443_95134274_2_2_0&sr_pri_blocks=1152443_95134274_2_2_0__46350&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.3778964,4.9140349
ibis Amsterdam City West,337,7.7,Good,3876,"Transformatorweg 36, Westpoort, 1014 AK Amsterdam, Netherlands",https://www.booking.com/hotel/nl/ibisamwestcorner.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=69&sr_order=popularity&srpvid=5b0c09150c1d0170&srepoch=1710292653&all_sr_blocks=1091808_95129676_2_2_0&highlighted_blocks=1091808_95129676_2_2_0&matching_block_id=1091808_95129676_2_2_0&sr_pri_blocks=1091808_95129676_2_2_0__30870&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.3923114,4.8502962
The Alfred Hotel,394,7.2,Good,5302,"Cornelis Schuytstraat 58-60, Oud Zuid, 1071 JL Amsterdam, Netherlands",https://www.booking.com/hotel/nl/the-alfred.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=8aa609159ebf0358&srepoch=1710292652&all_sr_blocks=186743304_92093121_0_2_0&highlighted_blocks=186743304_92093121_0_2_0&matching_block_id=186743304_92093121_0_2_0&sr_pri_blocks=186743304_92093121_0_2_0__36100&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.3534977,4.872032400000001
Park Plaza Vondelpark Amsterdam,572,8.6,Fabulous,3314,"Koningslaan 3, Oud Zuid, 1075 AA Amsterdam, Netherlands",https://www.booking.com/hotel/nl/amshofpark.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=41&sr_order=popularity&srpvid=df130915f9210030&srepoch=1710292653&all_sr_blocks=1052426_95129009_0_34_0&highlighted_blocks=1052426_95129009_0_34_0&matching_block_id=1052426_95129009_0_34_0&sr_pri_blocks=1052426_95129009_0_34_0__52300&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.3543945,4.8659436
Hotel Jakarta Amsterdam,614,8.9,Fabulous,6849,"Javakade 766, Zeeburg, 1019 SH Amsterdam, Netherlands",https://www.booking.com/hotel/nl/jakarta-amsterdam.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=388&sr_order=popularity&srpvid=69b20917fe2f025a&srepoch=1710292656&all_sr_blocks=321719503_114383824_2_1_0&highlighted_blocks=321719503_114383824_2_1_0&matching_block_id=321719503_114383824_2_1_0&sr_pri_blocks=321719503_114383824_2_1_0__56200&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.3793871,4.9224614
Hotel Doria,467,7.0,Good,3055,"Damstraat 3, Amsterdam City Centre, 1012 JL Amsterdam, Netherlands",https://www.booking.com/hotel/nl/doria.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=227&sr_order=popularity&srpvid=03ce0916535f006e&srepoch=1710292654&all_sr_blocks=77900603_341542037_0_1_0&highlighted_blocks=77900603_341542037_0_1_0&matching_block_id=77900603_341542037_0_1_0&sr_pri_blocks=77900603_341542037_0_1_0__42750&from=searchresults#hotelTmpl,52.3724305,4.8944915
The Times Hotel,743,8.2,Very Good,2280,"Herengracht 137, Amsterdam City Centre, 1015 BG Amsterdam, Netherlands",https://www.booking.com/hotel/nl/the-times-hotel.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=251&sr_order=popularity&srpvid=d38b09166b5f00c7&srepoch=1710292655&all_sr_blocks=1145310_99597411_2_2_0&highlighted_blocks=1145310_99597411_2_2_0&matching_block_id=1145310_99597411_2_2_0&sr_pri_blocks=1145310_99597411_2_2_0__68030&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.3754376,4.8890685
Romantic Jordaan Canalsuite near Anne Frank House,588,8.4,Very Good,23,"43 Brouwersgracht, Amsterdam City Centre, 1015 GB Amsterdam, Netherlands",https://www.booking.com/hotel/nl/brouwersgracht-canal-apartment.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=305&sr_order=popularity&srpvid=10e209168ad901e3&srepoch=1710292655&all_sr_blocks=213324101_104606177_2_0_0&highlighted_blocks=213324101_104606177_2_0_0&matching_block_id=213324101_104606177_2_0_0&sr_pri_blocks=213324101_104606177_2_0_0__53800&from=searchresults#hotelTmpl,52.3791993,4.890849999999999
Leonardo Royal Hotel Amsterdam,350,8.2,Very Good,7263,"Paul van Vlissingenstraat 24, Oost, 1096 BK Amsterdam, Netherlands",https://www.booking.com/hotel/nl/leonardo-royal-amsterdam.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=51&sr_order=popularity&srpvid=5b0c09150c1d0170&srepoch=1710292653&all_sr_blocks=451869916_137008629_2_2_0&highlighted_blocks=451869916_137008629_2_2_0&matching_block_id=451869916_137008629_2_2_0&sr_pri_blocks=451869916_137008629_2_2_0__32000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.3327328,4.9178215
DoubleTree by Hilton Amsterdam Centraal Station,859,7.7,Good,3473,"Oosterdoksstraat 4, Amsterdam City Centre, 1011 DK Amsterdam, Netherlands",https://www.booking.com/hotel/nl/double-tree-by-hilton-amsterdam-centraal-station.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=180&sr_order=popularity&srpvid=8aa0091509450004&srepoch=1710292653&all_sr_blocks=28888323_94704540_2_34_0&highlighted_blocks=28888323_94704540_2_34_0&matching_block_id=28888323_94704540_2_34_0&sr_pri_blocks=28888323_94704540_2_34_0__78602&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.3768547,4.9045578
Lightship Amsterdam,918,9.7,Exceptional,174,"Mariadistelkade 6, Amsterdam Noord, 1031 JW Amsterdam, Netherlands",https://www.booking.com/hotel/nl/lightship-amsterdam.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=358&sr_order=popularity&srpvid=a9770917d55c0035&srepoch=1710292655&all_sr_blocks=583686202_228795384_0_1_0&highlighted_blocks=583686202_228795384_0_1_0&matching_block_id=583686202_228795384_0_1_0&sr_pri_blocks=583686202_228795384_0_1_0__84000&from=searchresults#hotelTmpl,52.3935541,4.9068971
Amsterdam Wiechmann Hotel,539,8.5,Very Good,3744,"Prinsengracht 328 - 332, Amsterdam City Centre, 1016 HX Amsterdam, Netherlands",https://www.booking.com/hotel/nl/amsterdam-wiechmann.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=8aa609159ebf0358&srepoch=1710292652&all_sr_blocks=4819605_91901910_0_1_0&highlighted_blocks=4819605_91901910_0_1_0&matching_block_id=4819605_91901910_0_1_0&sr_pri_blocks=4819605_91901910_0_1_0__49300&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.36907429999999,4.8821581
"InterContinental Amstel Amsterdam, an IHG Hotel",1161,8.8,Fabulous,307,"Professor Tulpplein 1, Amsterdam City Centre, 1018 GX Amsterdam, Netherlands",https://www.booking.com/hotel/nl/amstel.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=134&sr_order=popularity&srpvid=66eb091541510037&srepoch=1710292653&all_sr_blocks=1053450_95129038_2_34_0&highlighted_blocks=1053450_95129038_2_34_0&matching_block_id=1053450_95129038_2_34_0&sr_pri_blocks=1053450_95129038_2_34_0__106200&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.3599475,4.9060295
XO Hotels City Centre,465,7.1,Good,5417,"Beursstraat 11-19, Amsterdam City Centre, 1012 JT Amsterdam, Netherlands",https://www.booking.com/hotel/nl/terminus.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=191&sr_order=popularity&srpvid=8aa0091509450004&srepoch=1710292653&all_sr_blocks=1089311_95129629_0_2_0&highlighted_blocks=1089311_95129629_0_2_0&matching_block_id=1089311_95129629_0_2_0&sr_pri_blocks=1089311_95129629_0_2_0__39129&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.3750176,4.8970443
Stayokay Hostel Amsterdam Oost,396,8.1,Very Good,3515,"Timorplein 21, Zeeburg, 1094 CC Amsterdam, Netherlands",https://www.booking.com/hotel/nl/stayokay-amsterdam-zeeburg.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=195&sr_order=popularity&srpvid=8aa0091509450004&srepoch=1710292653&all_sr_blocks=1160421_339978515_0_2_0&highlighted_blocks=1160421_339978515_0_2_0&matching_block_id=1160421_339978515_0_2_0&sr_pri_blocks=1160421_339978515_0_2_0__36200&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.3652315,4.935901299999999
Het Kabinet,604,9.5,Exceptional,92,"48H Tweede Jan Steenstraat, Oud Zuid, 1074 CP Amsterdam, Netherlands",https://www.booking.com/hotel/nl/het-kabinet.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=365&sr_order=popularity&srpvid=a9770917d55c0035&srepoch=1710292655&all_sr_blocks=313938901_353785157_0_0_0&highlighted_blocks=313938901_353785157_0_0_0&matching_block_id=313938901_353785157_0_0_0&sr_pri_blocks=313938901_353785157_0_0_0__60107&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.35616,4.9008636
Cityview Hotel,757,7.4,Good,1202,"7 Binnen Wieringerstraat, Amsterdam City Centre, 1013 EA Amsterdam, Netherlands",https://www.booking.com/hotel/nl/cityview.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=237&sr_order=popularity&srpvid=03ce0916535f006e&srepoch=1710292654&all_sr_blocks=503165401_171747591_2_0_0&highlighted_blocks=503165401_171747591_2_0_0&matching_block_id=503165401_171747591_2_0_0&sr_pri_blocks=503165401_171747591_2_0_0__69300&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.3797424,4.8927369
Hotel Vondel Garden City Centre,395,7.0,Good,886,"Roemer Visscherstraat 35, Oud-West, 1054 EW Amsterdam, Netherlands",https://www.booking.com/hotel/nl/sipermann.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=289&sr_order=popularity&srpvid=a66e0916941e008a&srepoch=1710292655&all_sr_blocks=1000806_95127799_0_1_0&highlighted_blocks=1000806_95127799_0_1_0&matching_block_id=1000806_95127799_0_1_0&sr_pri_blocks=1000806_95127799_0_1_0__36124&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.36118880000001,4.8769596
