Name,Price,Score,Rating,Reviews,Address,Link,Latitude,Longitude
pentahotel Brussels City Centre,269,8.0,Very Good,4946,"Chaussee de Charleroi 38, Sint-Gillis / Saint-Gilles, 1060 Brussels, Belgium",https://www.booking.com/hotel/be/pentahotel-brussels-city-center.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=94&sr_order=popularity&srpvid=c1430a39660200ff&srepoch=1710293236&all_sr_blocks=2006021_95144752_0_2_0&highlighted_blocks=2006021_95144752_0_2_0&matching_block_id=2006021_95144752_0_2_0&sr_pri_blocks=2006021_95144752_0_2_0__24600&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,50.8309584,4.3565303
FLATS - Résidence D'ici D'ailleurs,467,8.8,Fabulous,311,"Rue du Noyer, 346, Schaarbeek / Schaerbeek, 1030 Brussels, Belgium",https://www.booking.com/hotel/be/residence-d-39-ici-d-39-ailleurs.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=354&sr_order=popularity&srpvid=19ab0a3a6c9b0019&srepoch=1710293239&all_sr_blocks=113789202_175385756_0_0_0&highlighted_blocks=113789202_175385756_0_0_0&matching_block_id=113789202_175385756_0_0_0&sr_pri_blocks=113789202_175385756_0_0_0__42750&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,50.8437189,4.396083
Grand Place Apartment,366,8.3,Very Good,705,"Kolenmarkt, 3, 1000 Brussels, Belgium",https://www.booking.com/hotel/be/grand-place-apartment-brussels.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=31&sr_order=popularity&srpvid=fae40a39af620107&srepoch=1710293236&all_sr_blocks=246326004_351896203_2_0_0&highlighted_blocks=246326004_351896203_2_0_0&matching_block_id=246326004_351896203_2_0_0&sr_pri_blocks=246326004_351896203_2_0_0__33500&from=searchresults#hotelTmpl,50.8467082,4.3508168
Radisson RED Brussels,392,8.7,Fabulous,4142,"Rue d'Idalie 35, Elsene / Ixelles, 1050 Brussels, Belgium",https://www.booking.com/hotel/be/radisson-red-brussels.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=41&sr_order=popularity&srpvid=fae40a39af620107&srepoch=1710293236&all_sr_blocks=2327422_95147326_2_2_0&highlighted_blocks=2327422_95147326_2_2_0&matching_block_id=2327422_95147326_2_2_0&sr_pri_blocks=2327422_95147326_2_2_0__35910&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,50.837272,4.372312099999999
central studio close to grand place for 2,201,3.8,Poor,19,"44 Rue du Dam, 1000 Brussels, Belgium",https://www.booking.com/hotel/be/central-studio-close-to-grand-place-for-2.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=410&sr_order=popularity&srpvid=f5750a3b48830060&srepoch=1710293241&all_sr_blocks=1053093201_378377882_0_0_0&highlighted_blocks=1053093201_378377882_0_0_0&matching_block_id=1053093201_378377882_0_0_0&sr_pri_blocks=1053093201_378377882_0_0_0__18360&from=searchresults#hotelTmpl,50.8445413,4.3422244
"The Dominican, Brussels, a Member of Design Hotels",391,8.6,Fabulous,819,"Rue Léopold 9, 1000 Brussels, Belgium",https://www.booking.com/hotel/be/the-dominican.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=69&sr_order=popularity&srpvid=a2060a39755c00d0&srepoch=1710293236&all_sr_blocks=2110801_95145644_2_42_0&highlighted_blocks=2110801_95145644_2_42_0&matching_block_id=2110801_95145644_2_42_0&sr_pri_blocks=2110801_95145644_2_42_0__35785&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,50.8492677,4.3547615
NH Brussels EU Berlaymont,257,8.4,Very Good,2938,"Boulevard Charlemagne 11 - 19, 1000 Brussels, Belgium",https://www.booking.com/hotel/be/nh-brussels-berlaymont.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=46&sr_order=popularity&srpvid=fae40a39af620107&srepoch=1710293236&all_sr_blocks=2005236_95144740_0_2_0&highlighted_blocks=2005236_95144740_0_2_0&matching_block_id=2005236_95144740_0_2_0&sr_pri_blocks=2005236_95144740_0_2_0__23500&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,50.8449421,4.3826572
NH Collection Brussels Grand Sablon,334,8.8,Fabulous,4225,"Rue Bodenbroek 2-4, 1000 Brussels, Belgium",https://www.booking.com/hotel/be/grandsablon.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=208&sr_order=popularity&srpvid=01a10a3a2b5f01ec&srepoch=1710293238&all_sr_blocks=2033420_95145067_0_34_0&highlighted_blocks=2033420_95145067_0_34_0&matching_block_id=2033420_95145067_0_34_0&sr_pri_blocks=2033420_95145067_0_34_0__30600&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,50.8408902,4.355857400000001
Prestige Flats Coteaux,175,5.2,Passable,40,"Rue des Coteaux 22, Sint-Joost-ten-Node, 1210 Brussels, Belgium",https://www.booking.com/hotel/be/prestige-flats-coteaux.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=363&sr_order=popularity&srpvid=19ab0a3a6c9b0019&srepoch=1710293239&all_sr_blocks=444118701_133133952_0_0_0&highlighted_blocks=444118701_133133952_0_0_0&matching_block_id=444118701_133133952_0_0_0&sr_pri_blocks=444118701_133133952_0_0_0__16000&from=searchresults#hotelTmpl,50.8552195,4.3744653
JAM Brussels,388,7.8,Good,3498,"Chaussée de Charleroi 132, Sint-Gillis / Saint-Gilles, 1060 Brussels, Belgium",https://www.booking.com/hotel/be/jam.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=285&sr_order=popularity&srpvid=0d8b0a3ac243011c&srepoch=1710293238&all_sr_blocks=175634801_90733872_2_2_0&highlighted_blocks=175634801_90733872_2_2_0&matching_block_id=175634801_90733872_2_2_0&sr_pri_blocks=175634801_90733872_2_2_0__35511&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,50.8271536,4.3553356
Élégant appartement (quartier européen),229,8.1,Very Good,36,"Rue de Trèves, 1040 Brussels, Belgium",https://www.booking.com/hotel/be/elegant-appartement-quartier-europeen.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=311&sr_order=popularity&srpvid=a99e0a3a5f7801f7&srepoch=1710293239&all_sr_blocks=1072711901_379883700_2_0_0&highlighted_blocks=1072711901_379883700_2_0_0&matching_block_id=1072711901_379883700_2_0_0&sr_pri_blocks=1072711901_379883700_2_0_0__21000&from=searchresults#hotelTmpl,50.8407211,4.3741162
Radisson Collection Grand Place Brussels,515,8.3,Very Good,7820,"47 Rue du Fossé-aux-Loups, 1000 Brussels, Belgium",https://www.booking.com/hotel/be/radisson-royal.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=209&sr_order=popularity&srpvid=01a10a3a2b5f01ec&srepoch=1710293238&all_sr_blocks=2096501_95145550_2_2_0&highlighted_blocks=2096501_95145550_2_2_0&matching_block_id=2096501_95145550_2_2_0&sr_pri_blocks=2096501_95145550_2_2_0__47100&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,50.8497214,4.3559964
Royal Apartments Brussels,885,8.4,Very Good,200,"Koningsstraat 166, 1000 Brussels, Belgium",https://www.booking.com/hotel/be/royal-apart.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=191&sr_order=popularity&srpvid=c2360a39463100dc&srepoch=1710293236&all_sr_blocks=107938301_88868630_5_0_0&highlighted_blocks=107938301_88868630_5_0_0&matching_block_id=107938301_88868630_5_0_0&sr_pri_blocks=107938301_88868630_5_0_0__81000&from=searchresults#hotelTmpl,50.8511243,4.3644029
The Scott Hotel Brussels,278,8.5,Very Good,4616,"1 Place Loix, Sint-Gillis / Saint-Gilles, 1060 Brussels, Belgium",https://www.booking.com/hotel/be/the-scott-hotel-brussels.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=51&sr_order=popularity&srpvid=a2060a39755c00d0&srepoch=1710293236&all_sr_blocks=23738210_100284027_2_2_0&highlighted_blocks=23738210_100284027_2_2_0&matching_block_id=23738210_100284027_2_2_0&sr_pri_blocks=23738210_100284027_2_2_0__25402&from=searchresults#hotelTmpl,50.8318348,4.3531429
Maison Arya,452,8.9,Fabulous,690,"Rue du Béguinage 38, 1000 Brussels, Belgium",https://www.booking.com/hotel/be/maison-arya-bruxelles.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=188&sr_order=popularity&srpvid=c2360a39463100dc&srepoch=1710293236&all_sr_blocks=1038545002_376347877_2_1_0&highlighted_blocks=1038545002_376347877_2_1_0&matching_block_id=1038545002_376347877_2_1_0&sr_pri_blocks=1038545002_376347877_2_1_0__41400&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,50.8534379,4.3483007
Yadoya Hotel,289,8.4,Very Good,6983,"32 Boulevard d Anvers, 1000 Brussels, Belgium",https://www.booking.com/hotel/be/yadoya.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=32&sr_order=popularity&srpvid=fae40a39af620107&srepoch=1710293236&all_sr_blocks=214791203_96880619_0_2_0&highlighted_blocks=214791203_96880619_0_2_0&matching_block_id=214791203_96880619_0_2_0&sr_pri_blocks=214791203_96880619_0_2_0__26410&from=searchresults#hotelTmpl,50.8571738,4.3507868
Hotel Le Dome,231,7.3,Good,3362,"Boulevard du Jardin Botanique 12-13, 1000 Brussels, Belgium",https://www.booking.com/hotel/be/ledome.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=218&sr_order=popularity&srpvid=01a10a3a2b5f01ec&srepoch=1710293238&all_sr_blocks=2001102_0_2_1_0&highlighted_blocks=2001102_0_2_1_0&matching_block_id=2001102_0_2_1_0&sr_pri_blocks=2001102_0_2_1_0__21175&from=searchresults#hotelTmpl,50.8552907,4.3572421
Urban Walls,262,8.3,Very Good,422,"109 rue de Flandre, 1000 Brussels, Belgium",https://www.booking.com/hotel/be/urban-walls.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=335&sr_order=popularity&srpvid=aaaa0a3a519100ea&srepoch=1710293239&all_sr_blocks=753095405_331963936_2_0_0&highlighted_blocks=753095405_331963936_2_0_0&matching_block_id=753095405_331963936_2_0_0&sr_pri_blocks=753095405_331963936_2_0_0__24000&from=searchresults#hotelTmpl,50.85298720000001,4.3452908
ibis Hotel Brussels off Grand'Place,299,8.3,Very Good,5834,"Grasmarkt 100, 1000 Brussels, Belgium",https://www.booking.com/hotel/be/ibisgrandplace.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=332&sr_order=popularity&srpvid=aaaa0a3a519100ea&srepoch=1710293239&all_sr_blocks=2016113_95144880_2_2_0&highlighted_blocks=2016113_95144880_2_2_0&matching_block_id=2016113_95144880_2_2_0&sr_pri_blocks=2016113_95144880_2_2_0__27400&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,50.84683709999999,4.355436399999999
B&B Avenue Deschanel,262,9.6,Exceptional,368,"Avenue Paul Deschanel 7, Schaarbeek / Schaerbeek, 1030 Brussels, Belgium",https://www.booking.com/hotel/be/avenue-deschanel-b-amp-b.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=153&sr_order=popularity&srpvid=68a30a3940240016&srepoch=1710293236&all_sr_blocks=91167502_329755946_2_2_0&highlighted_blocks=91167502_329755946_2_2_0&matching_block_id=91167502_329755946_2_2_0&sr_pri_blocks=91167502_329755946_2_2_0__24000&from=searchresults#hotelTmpl,50.86275329999999,4.3803542
Best Western Plus Park Hotel Brussels,241,8.0,Very Good,1041,"Avenue de l'Yser 21, Etterbeek, 1040 Brussels, Belgium",https://www.booking.com/hotel/be/parkhotel.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=192&sr_order=popularity&srpvid=c2360a39463100dc&srepoch=1710293236&all_sr_blocks=2001921_95144701_2_2_0&highlighted_blocks=2001921_95144701_2_2_0&matching_block_id=2001921_95144701_2_2_0&sr_pri_blocks=2001921_95144701_2_2_0__22100&from=searchresults#hotelTmpl,50.841564,4.396522
Room in BB - undefined,283,N/A,N/A,N/A,"12 Avenue de l'Hôpital Français, Sint-Agatha-Berchem, 1083 Brussels, Belgium",https://www.booking.com/hotel/be/room-in-bb-undefined.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=405&sr_order=popularity&srpvid=f5750a3b48830060&srepoch=1710293241&all_sr_blocks=1154927202_388285217_2_0_0&highlighted_blocks=1154927202_388285217_2_0_0&matching_block_id=1154927202_388285217_2_0_0&sr_pri_blocks=1154927202_388285217_2_0_0__25935&from=searchresults#hotelTmpl,50.867296,4.3141155
Diamant 2BR,380,8.5,Very Good,103,"Boulevard Auguste Reyers, Schaarbeek / Schaerbeek, 1030 Brussels, Belgium",https://www.booking.com/hotel/be/diamant-2br.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=249&sr_order=popularity&srpvid=6e7b0a3aff1d0081&srepoch=1710293238&all_sr_blocks=713685802_298373499_4_0_0&highlighted_blocks=713685802_298373499_4_0_0&matching_block_id=713685802_298373499_4_0_0&sr_pri_blocks=713685802_298373499_4_0_0__34800&from=searchresults#hotelTmpl,50.8509248,4.4012099
Hotel Hubert Grand Place,376,8.4,Very Good,6559,"Rue d'Arenberg, 18, 1000 Brussels, Belgium",https://www.booking.com/hotel/be/scandic-grand-place-brussels.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=84&sr_order=popularity&srpvid=c1430a39660200ff&srepoch=1710293236&all_sr_blocks=2071310_254560809_0_0_0&highlighted_blocks=2071310_254560809_0_0_0&matching_block_id=2071310_254560809_0_0_0&sr_pri_blocks=2071310_254560809_0_0_0__34400&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,50.8483183,4.3565748
Craves,296,8.5,Very Good,4695,"Rue Marché aux Poulets 32, 1000 Brussels, Belgium",https://www.booking.com/hotel/be/craves.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=203&sr_order=popularity&srpvid=01a10a3a2b5f01ec&srepoch=1710293238&all_sr_blocks=2004708_346812643_0_2_0&highlighted_blocks=2004708_346812643_0_2_0&matching_block_id=2004708_346812643_0_2_0&sr_pri_blocks=2004708_346812643_0_2_0__27118&from=searchresults#hotelTmpl,50.848847,4.3510221
DoubleTree By Hilton Brussels City,428,8.7,Fabulous,4345,"Rue Gineste 3, Sint-Joost-ten-Node, BRU 1210 Brussels, Belgium",https://www.booking.com/hotel/be/doubletree-by-hilton-brussels-city.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=222&sr_order=popularity&srpvid=01a10a3a2b5f01ec&srepoch=1710293238&all_sr_blocks=2007539_95144774_2_42_0&highlighted_blocks=2007539_95144774_2_42_0&matching_block_id=2007539_95144774_2_42_0&sr_pri_blocks=2007539_95144774_2_42_0__39186&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,50.85521199999999,4.3604002
